"","gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","target","p_val_bh"
"4449","TGME49-204080",0.727461705812203,-0.00773438584446547,0.096,0.105,1,"MYR1",1
"4450","TGME49-288260",0.727540428136683,-0.0145147439252076,0.482,0.493,1,"MYR1",1
"4451","TGME49-213325",0.727643102888509,-0.0097821044855789,0.189,0.201,1,"MYR1",1
"4452","TGME49-267740",0.727686108220895,0.00165600532515875,0.476,0.524,1,"MYR1",1
"4453","TGME49-249240",0.728049221693783,0.00599730256318787,1,1,1,"MYR1",1
"4454","TGME49-231630",0.728104545553968,0.0379763672999698,0.462,0.454,1,"MYR1",1
"4455","TGME49-355010",0.728324744675201,-0.00536263204365859,0.034,0.039,1,"MYR1",1
"4456","TGME49-260030",0.728324744675201,-0.00536263204365859,0.034,0.039,1,"MYR1",1
"4457","TGME49-268985",0.728324744675201,-0.00536263204365859,0.034,0.039,1,"MYR1",1
"4458","TGME49-200280",0.728324744675201,-0.00536263204365859,0.034,0.039,1,"MYR1",1
"4459","TGME49-218800",0.728324744675201,-0.00536263204365859,0.034,0.039,1,"MYR1",1
"4460","TGME49-239410",0.728636532294506,-0.00834454964062942,0.425,0.454,1,"MYR1",1
"4461","TGME49-236630",0.728800781034873,-0.0256015090689051,0.58,0.598,1,"MYR1",1
"4462","TGME49-267370",0.72880673267505,-0.00496178846574954,0.206,0.223,1,"MYR1",1
"4463","TGME49-310470",0.729185321719413,-0.0159355028282717,1,1,1,"MYR1",1
"4464","TGME49-232150",0.729252904757114,0.0134065393140917,0.18,0.17,1,"MYR1",1
"4465","TGME49-201390",0.729285942143911,-0.0148491161080317,0.78,0.773,1,"MYR1",1
"4466","TGME49-314790",0.729397760194818,0.0102494611593666,0.952,0.948,1,"MYR1",1
"4467","TGME49-237880",0.729747576199477,-0.00731221628113898,0.992,0.991,1,"MYR1",1
"4468","TGME49-308850",0.730184147590702,0.0114846483604777,0.186,0.175,1,"MYR1",1
"4469","TGME49-235370",0.730450467093161,0.0765341792479012,0.296,0.306,1,"MYR1",1
"4470","TGME49-232500",0.730469207682522,0.0191880476492899,0.299,0.293,1,"MYR1",1
"4471","TGME49-236580",0.730540339433445,-0.012412612083782,0.817,0.843,1,"MYR1",1
"4472","TGME49-240850",0.730629515917596,-0.0083807717014408,0.186,0.197,1,"MYR1",1
"4473","TGME49-283730",0.730694031171447,-0.00907340263292167,0.321,0.341,1,"MYR1",1
"4474","TGME49-305930",0.730732067028723,0.00650181714133601,0.059,0.052,1,"MYR1",1
"4475","TGME49-285200",0.730732067028723,0.00650181714133601,0.059,0.052,1,"MYR1",1
"4476","TGME49-230510",0.730732067028723,0.00650181714133601,0.059,0.052,1,"MYR1",1
"4477","TGME49-200385",0.730986405822954,-0.0138910876444213,0.076,0.083,1,"MYR1",1
"4478","TGME49-249680",0.731118646266259,-0.0148884851711111,0.262,0.271,1,"MYR1",1
"4479","TGME49-248830",0.731220343224694,-0.0107873976295172,0.31,0.332,1,"MYR1",1
"4480","TGME49-211650",0.731335455129392,0.0238265274860783,0.18,0.201,1,"MYR1",1
"4481","TGME49-288270",0.731917246114895,-0.00909135365490277,0.313,0.328,1,"MYR1",1
"4482","TGME49-293060",0.732189345093035,0.0181889453993876,0.33,0.328,1,"MYR1",1
"4483","TGME49-256780",0.732460332806483,-0.00610864409032305,0.206,0.223,1,"MYR1",1
"4484","TGME49-257550",0.732710043874846,-0.0151911977106733,0.152,0.162,1,"MYR1",1
"4485","TGME49-213635",0.732749004223647,-0.0107536443856122,0.051,0.057,1,"MYR1",1
"4486","TGME49-267140",0.732795581176287,0.00333789471540158,0.403,0.376,1,"MYR1",1
"4487","TGME49-226550",0.732913285036456,-0.00824734036692054,0.699,0.707,1,"MYR1",1
"4488","TGME49-223630",0.733005612033948,-0.0052998016644335,0.223,0.24,1,"MYR1",1
"4489","TGME49-221270",0.733025467545093,-0.0187383294454616,0.321,0.341,1,"MYR1",1
"4490","TGME49-299060",0.733222136845497,0.0126512518776123,0.206,0.192,1,"MYR1",1
"4491","TGME49-266850",0.733352353969802,-0.00983229145111875,0.344,0.358,1,"MYR1",1
"4492","TGME49-270140",0.733488441080639,-0.0111177788216997,0.439,0.467,1,"MYR1",1
"4493","TGME49-321400",0.734097098186022,0.00427714249330724,0.944,0.943,1,"MYR1",1
"4494","TGME49-305750",0.734142905552507,-0.0122073927590843,0.499,0.524,1,"MYR1",1
"4495","TGME49-320260",0.734219138181499,0.00372331379295265,0.389,0.367,1,"MYR1",1
"4496","TGME49-309780",0.734474268878028,-0.0131624364668004,0.414,0.424,1,"MYR1",1
"4497","TGME49-267750",0.7345509698316,-0.00153869581058541,0.237,0.258,1,"MYR1",1
"4498","TGME49-264450",0.734681642968172,-0.011413996579163,0.203,0.214,1,"MYR1",1
"4499","TGME49-255240",0.734806940309213,0.00730444753630484,0.11,0.1,1,"MYR1",1
"4500","TGME49-253560",0.735528070633848,-0.0095541660896489,0.13,0.14,1,"MYR1",1
"4501","TGME49-226060",0.737305723662246,-0.0122672749270334,0.425,0.441,1,"MYR1",1
"4502","TGME49-267650",0.737434459184474,0.00560521750359618,0.045,0.039,1,"MYR1",1
"4503","TGME49-307010",0.737434459184474,0.00560521750359618,0.045,0.039,1,"MYR1",1
"4504","TGME49-267090",0.737446367503114,-0.0110127700858534,0.304,0.323,1,"MYR1",1
"4505","TGME49-233830",0.737873271797629,0.00469205253800527,0.031,0.026,1,"MYR1",1
"4506","TGME49-273430",0.737873271797629,0.00469205253800527,0.031,0.026,1,"MYR1",1
"4507","TGME49-224880",0.737873271797629,0.00469205253800527,0.031,0.026,1,"MYR1",1
"4508","TGME49-311850",0.737873271797629,0.00469205253800527,0.031,0.026,1,"MYR1",1
"4509","TGME49-212220",0.738705906960798,-0.0116148823515649,0.558,0.576,1,"MYR1",1
"4510","TGME49-314090",0.738750606644005,-0.000544770234357284,0.868,0.843,1,"MYR1",1
"4511","TGME49-285770",0.738895167944651,-0.00214610534020178,0.034,0.039,1,"MYR1",1
"4512","TGME49-294720",0.739010956918735,-0.00988128563900814,0.172,0.183,1,"MYR1",1
"4513","TGME49-219682",0.739732691461558,0.0106545000711822,0.287,0.275,1,"MYR1",1
"4514","TGME49-266960",0.739825231740724,0.00626940767068129,1,1,1,"MYR1",1
"4515","TGME49-242030",0.74028866969952,-0.00979879250353588,0.163,0.175,1,"MYR1",1
"4516","TGME49-244870",0.740748711591551,0.0195727239029472,0.459,0.45,1,"MYR1",1
"4517","TGME49-262980",0.740775059510078,0.0131682689378291,0.575,0.568,1,"MYR1",1
"4518","TGME49-252280",0.741288390577793,-0.00998493272259865,0.197,0.21,1,"MYR1",1
"4519","TGME49-205420",0.741596544318317,-0.00560599996939011,0.042,0.048,1,"MYR1",1
"4520","TGME49-255890",0.741596544318317,-0.00560599996939011,0.042,0.048,1,"MYR1",1
"4521","TGME49-219260",0.741891376279626,-0.0169751405624872,0.254,0.266,1,"MYR1",1
"4522","TGME49-318490",0.742324315797902,-0.00990878869671022,0.206,0.218,1,"MYR1",1
"4523","TGME49-318580",0.742592505456229,-0.00838719562556434,0.324,0.345,1,"MYR1",1
"4524","TGME49-281960",0.742715508342091,0.0185469217215206,0.158,0.148,1,"MYR1",1
"4525","TGME49-215420",0.74283620695956,0.0110201076258385,0.338,0.323,1,"MYR1",1
"4526","TGME49-320220",0.742872831298042,-0.00330760778908612,1,0.996,1,"MYR1",1
"4527","TGME49-207690",0.74290049725051,-0.00633272593154044,0.372,0.402,1,"MYR1",1
"4528","TGME49-225150",0.742918442349973,0.0242062577259099,0.538,0.533,1,"MYR1",1
"4529","TGME49-295420",0.74292820688581,0.0149840450100951,0.237,0.227,1,"MYR1",1
"4530","TGME49-226970",0.743213897954405,-0.00125521215290636,1,1,1,"MYR1",1
"4531","TGME49-249180",0.743336510382399,0.0107325896901388,0.625,0.638,1,"MYR1",1
"4532","TGME49-226080",0.743473704269051,0.0137449093694857,0.121,0.114,1,"MYR1",1
"4533","TGME49-243950",0.743595902638019,-0.00874943141589202,0.845,0.847,1,"MYR1",1
"4534","TGME49-293860",0.744037163051262,0.0148605070874935,0.369,0.358,1,"MYR1",1
"4535","TGME49-231070",0.744316421061234,0.0383039911420058,0.296,0.297,1,"MYR1",1
"4536","TGME49-208430",0.744412968246492,0.020762482590883,0.287,0.279,1,"MYR1",1
"4537","TGME49-216335",0.744691832834375,-0.011376958283707,0.6,0.633,1,"MYR1",1
"4538","TGME49-249300",0.744845685390838,0.00877871657912543,0.352,0.384,1,"MYR1",1
"4539","TGME49-225910",0.745421033798699,-0.0144875738703889,0.197,0.205,1,"MYR1",1
"4540","TGME49-293260",0.745507574681022,-0.0162976199894332,0.141,0.148,1,"MYR1",1
"4541","TGME49-222100",0.745595328216544,0.0214178310661711,0.2,0.192,1,"MYR1",1
"4542","TGME49-318590",0.745795232291422,-0.00874465381657119,0.194,0.205,1,"MYR1",1
"4543","TGME49-291300",0.745801128817873,-0.0155936746031732,0.794,0.803,1,"MYR1",1
"4544","TGME49-222290",0.746407836270671,-0.0126413789128832,0.493,0.507,1,"MYR1",1
"4545","TGME49-263400",0.746745487812402,-0.0111253700310583,0.282,0.297,1,"MYR1",1
"4546","TGME49-230490",0.746837187488523,-0.010860614070145,0.144,0.153,1,"MYR1",1
"4547","TGME49-255060",0.747224397284796,-0.0124289752156842,0.518,0.546,1,"MYR1",1
"4548","TGME49-231920",0.74763394916818,0.00885931083978803,0.141,0.131,1,"MYR1",1
"4549","TGME49-236010",0.748007676846399,-0.0139157061404591,0.763,0.79,1,"MYR1",1
"4550","TGME49-298030",0.748136131694484,-0.00740058651653294,0.163,0.175,1,"MYR1",1
"4551","TGME49-258610",0.748314409109061,0.00742284765231377,0.352,0.336,1,"MYR1",1
"4552","TGME49-227930",0.748961592983333,-0.0162218220036408,0.245,0.253,1,"MYR1",1
"4553","TGME49-227280",0.749352352465656,-0.004884046683725,1,1,1,"MYR1",1
"4554","TGME49-300180",0.749387803975644,-0.0118259573385613,0.237,0.249,1,"MYR1",1
"4555","TGME49-202350",0.749552958917382,-0.00838033646555786,0.372,0.389,1,"MYR1",1
"4556","TGME49-300010",0.749661385557811,-0.0209499159534657,0.42,0.419,1,"MYR1",1
"4557","TGME49-241140",0.750194835042799,-0.00286839585318546,0.087,0.096,1,"MYR1",1
"4558","TGME49-244160",0.75028055537772,-0.00483403368028934,0.214,0.227,1,"MYR1",1
"4559","TGME49-259190",0.750319964449688,-0.00584657324844347,0.051,0.057,1,"MYR1",1
"4560","TGME49-225080",0.750650635547252,0.00347237647929699,1,1,1,"MYR1",1
"4561","TGME49-215980",0.750690069776521,-0.0150953780230948,0.482,0.511,1,"MYR1",1
"4562","TGME49-219100",0.750774026089474,0.021241897467697,0.456,0.459,1,"MYR1",1
"4563","TGME49-310600",0.750787186146798,0.00893547573479103,0.451,0.424,1,"MYR1",1
"4564","TGME49-310930",0.750809454919622,-0.00697105970289164,0.318,0.332,1,"MYR1",1
"4565","TGME49-220890",0.750811471040399,-0.0189838340109694,0.687,0.729,1,"MYR1",1
"4566","TGME49-246940",0.750910902299861,-0.00878294205672914,0.766,0.76,1,"MYR1",1
"4567","TGME49-320210",0.75098410682988,0.0135775082846266,0.355,0.349,1,"MYR1",1
"4568","TGME49-286440",0.751198319347245,-0.0137751847010946,0.414,0.424,1,"MYR1",1
"4569","TGME49-274110",0.751199960474891,-0.0101423403307108,0.118,0.127,1,"MYR1",1
"4570","TGME49-269425",0.751243672475664,-0.00989940098938452,0.434,0.463,1,"MYR1",1
"4571","TGME49-212880",0.75149719904087,-0.0121745014822506,0.135,0.144,1,"MYR1",1
"4572","TGME49-246970",0.751580929371364,0.0102520904497591,0.217,0.205,1,"MYR1",1
"4573","TGME49-289140",0.751733388496356,-0.0126295041435747,0.161,0.17,1,"MYR1",1
"4574","TGME49-222210",0.752352467889132,0.00714324362086019,0.141,0.131,1,"MYR1",1
"4575","TGME49-249000",0.752355910947981,-0.00603532991323685,0.146,0.157,1,"MYR1",1
"4576","TGME49-290210",0.752477381042893,-0.00993693286197483,0.11,0.118,1,"MYR1",1
"4577","TGME49-312650",0.752477381042893,-0.00993693286197483,0.11,0.118,1,"MYR1",1
"4578","TGME49-214835",0.752499053925409,-0.00918162093475998,0.085,0.092,1,"MYR1",1
"4579","TGME49-257520",0.753284079002335,-0.0123206406939647,0.727,0.738,1,"MYR1",1
"4580","TGME49-205690",0.753353119436438,-0.00570761146856857,0.273,0.288,1,"MYR1",1
"4581","TGME49-234460",0.753445391663957,-0.00429431665837832,0.113,0.122,1,"MYR1",1
"4582","TGME49-225980",0.753736047414568,-0.00616526253226982,0.146,0.157,1,"MYR1",1
"4583","TGME49-256030",0.753743268530108,0.00934024480551243,0.389,0.424,1,"MYR1",1
"4584","TGME49-214970",0.754340231633365,0.0131572367308264,0.654,0.638,1,"MYR1",1
"4585","TGME49-250090",0.754448581563646,0.0135209278383003,0.214,0.205,1,"MYR1",1
"4586","TGME49-240600",0.754517076640854,0.0108936130838454,0.794,0.79,1,"MYR1",1
"4587","TGME49-288920",0.754747355424673,-0.0133980328316425,0.569,0.581,1,"MYR1",1
"4588","TGME49-295370",0.754771849414078,-0.00714804135551633,0.442,0.472,1,"MYR1",1
"4589","TGME49-264040",0.754886996169764,0.00311733421691307,1,1,1,"MYR1",1
"4590","TGME49-313860",0.755112214938863,-0.0210899593393867,0.239,0.245,1,"MYR1",1
"4591","TGME49-209800",0.755716515229409,0.0136539601598222,0.572,0.607,1,"MYR1",1
"4592","TGME49-227400",0.756177250725517,-0.0060843997465992,0.059,0.066,1,"MYR1",1
"4593","TGME49-246210",0.756177250725517,-0.0060843997465992,0.059,0.066,1,"MYR1",1
"4594","TGME49-215080",0.75621083315053,0.00833392430976049,0.149,0.14,1,"MYR1",1
"4595","TGME49-219650",0.756239770429193,0.0128290956695487,0.194,0.183,1,"MYR1",1
"4596","TGME49-227450",0.756312755576567,-0.0131916509869952,0.293,0.301,1,"MYR1",1
"4597","TGME49-262860",0.756316458937459,-0.00880108499620302,0.282,0.297,1,"MYR1",1
"4598","TGME49-209180",0.756357763059381,-0.00154606175952326,0.003,0.004,1,"MYR1",1
"4599","TGME49-267580",0.756357763059381,-0.00154606175952326,0.003,0.004,1,"MYR1",1
"4600","TGME49-239510",0.756357763059381,-0.00154606175952326,0.003,0.004,1,"MYR1",1
"4601","TGME49-255160",0.756357763059381,-0.00154606175952326,0.003,0.004,1,"MYR1",1
"4602","TGME49-224630",0.756357763059381,-0.00154606175952326,0.003,0.004,1,"MYR1",1
"4603","TGME49-236040",0.756528863124178,0.00660329063679743,1,1,1,"MYR1",1
"4604","TGME49-320465",0.756607339855853,-0.00911225467332803,0.11,0.118,1,"MYR1",1
"4605","TGME49-252400",0.75671691601332,-0.00425561495991545,0.051,0.057,1,"MYR1",1
"4606","TGME49-233390",0.757105975998824,-0.00359624695557062,0.121,0.131,1,"MYR1",1
"4607","TGME49-213400",0.75737095911346,0.0131334062018295,0.248,0.24,1,"MYR1",1
"4608","TGME49-215550",0.757421082082601,-0.00178971243250575,0.248,0.266,1,"MYR1",1
"4609","TGME49-460930",0.757583855578369,0.00619391119372401,0.068,0.061,1,"MYR1",1
"4610","TGME49-283702",0.757583855578369,0.00619391119372401,0.068,0.061,1,"MYR1",1
"4611","TGME49-268600",0.757583855578369,0.00619391119372401,0.068,0.061,1,"MYR1",1
"4612","TGME49-216270",0.757583855578369,0.00619391119372401,0.068,0.061,1,"MYR1",1
"4613","TGME49-202530",0.75763819490541,-0.00850748381776562,0.389,0.41,1,"MYR1",1
"4614","TGME49-227910",0.757747969821463,-0.00135443155341508,1,1,1,"MYR1",1
"4615","TGME49-246930",0.758031686437436,-0.00287383440753941,0.296,0.314,1,"MYR1",1
"4616","TGME49-280390",0.758299305165598,0.0180629530261274,0.282,0.275,1,"MYR1",1
"4617","TGME49-243430",0.75847144281637,0.00422785514296367,0.203,0.218,1,"MYR1",1
"4618","TGME49-311320",0.758694264305702,-0.00971441256857214,0.335,0.349,1,"MYR1",1
"4619","TGME49-310885",0.758709298176961,-0.013339071855462,0.535,0.563,1,"MYR1",1
"4620","TGME49-319710",0.758795668534444,-0.0113069436894364,0.166,0.175,1,"MYR1",1
"4621","TGME49-220100",0.758823394162437,-0.0234671899833687,0.783,0.843,1,"MYR1",1
"4622","TGME49-211240",0.758971241387539,0.00492082755251766,0.67,0.686,1,"MYR1",1
"4623","TGME49-231640",0.759144141138845,-0.0186667583584211,0.394,0.41,1,"MYR1",1
"4624","TGME49-318710",0.759291190431634,-0.00533916877668777,0.414,0.437,1,"MYR1",1
"4625","TGME49-230350",0.760041664704615,-0.00749686624201505,0.085,0.092,1,"MYR1",1
"4626","TGME49-242460",0.760048277426798,0.0184700395333557,0.27,0.266,1,"MYR1",1
"4627","TGME49-265360",0.760102346485032,-0.00631952624266503,0.068,0.074,1,"MYR1",1
"4628","TGME49-236870",0.760102346485032,-0.00631952624266503,0.068,0.074,1,"MYR1",1
"4629","TGME49-203170",0.760485790372498,-0.0207452535988738,0.69,0.747,1,"MYR1",1
"4630","TGME49-205320",0.760995449806771,0.020875854998346,0.462,0.454,1,"MYR1",1
"4631","TGME49-261780",0.761116541285035,0.00569093804574083,0.944,0.93,1,"MYR1",1
"4632","TGME49-288000",0.761136189354071,0.00591442362816191,0.104,0.096,1,"MYR1",1
"4633","TGME49-262010",0.761159118485914,0.0128486772460833,0.22,0.21,1,"MYR1",1
"4634","TGME49-240840",0.761269202580519,-0.00475655112370188,0.287,0.306,1,"MYR1",1
"4635","TGME49-309080",0.761464976854854,-0.00645583308715031,0.068,0.074,1,"MYR1",1
"4636","TGME49-320620",0.761474990902488,0.00378014403228086,0.082,0.074,1,"MYR1",1
"4637","TGME49-233530",0.761933532562956,0.0193465187214168,0.296,0.288,1,"MYR1",1
"4638","TGME49-202190",0.761950125650347,-0.00883735871999297,0.346,0.362,1,"MYR1",1
"4639","TGME49-312530",0.762010970832505,0.0156982712799608,0.251,0.245,1,"MYR1",1
"4640","TGME49-203010",0.762569100244809,-0.0136496558288098,0.208,0.218,1,"MYR1",1
"4641","TGME49-201140",0.76268232753975,0.0121346133535588,0.228,0.218,1,"MYR1",1
"4642","TGME49-222155",0.763075711784206,-0.00450238865611557,0.059,0.066,1,"MYR1",1
"4643","TGME49-254580",0.763356822651297,0.0135057321180594,0.639,0.629,1,"MYR1",1
"4644","TGME49-273520",0.763465743431826,-0.00729943515580378,0.932,0.926,1,"MYR1",1
"4645","TGME49-301890",0.763587849292094,-0.00525450152528904,0.059,0.066,1,"MYR1",1
"4646","TGME49-232210",0.763587894257147,0.0176885169656638,0.431,0.432,1,"MYR1",1
"4647","TGME49-259000",0.763614794085365,-0.0164727298189455,0.507,0.537,1,"MYR1",1
"4648","TGME49-210390",0.764165605350811,-0.0121774335677498,0.318,0.332,1,"MYR1",1
"4649","TGME49-294930",0.764211743692499,-0.0124478014085176,0.386,0.402,1,"MYR1",1
"4650","TGME49-249360",0.764451446339327,-0.00986687387910568,0.527,0.568,1,"MYR1",1
"4651","TGME49-271430",0.764469347749544,-0.00560228139036022,0.068,0.074,1,"MYR1",1
"4652","TGME49-202840",0.764493739477629,0.0155199962162216,0.704,0.694,1,"MYR1",1
"4653","TGME49-304910",0.76507623994185,0.00498446181633985,0.141,0.131,1,"MYR1",1
"4654","TGME49-237570",0.765267877562273,-0.00791842258634673,0.397,0.428,1,"MYR1",1
"4655","TGME49-237540",0.765594654047402,-0.00212238022175945,0.192,0.205,1,"MYR1",1
"4656","TGME49-233720",0.765862958927904,0.007883989232917,0.476,0.467,1,"MYR1",1
"4657","TGME49-270580",0.765975221418415,-0.0140700822755066,0.18,0.188,1,"MYR1",1
"4658","TGME49-222930",0.766229627429063,0.00542179039263885,0.208,0.197,1,"MYR1",1
"4659","TGME49-211420",0.766492200916718,-0.000812453793612944,0.992,0.983,1,"MYR1",1
"4660","TGME49-209030",0.767057749021075,-0.00518806871365474,1,1,1,"MYR1",1
"4661","TGME49-253020",0.767325400602597,-0.00926988477968194,0.499,0.541,1,"MYR1",1
"4662","TGME49-323110",0.767475043547941,-0.00474636227886352,0.068,0.074,1,"MYR1",1
"4663","TGME49-249215",0.767475043547941,-0.00474636227886352,0.068,0.074,1,"MYR1",1
"4664","TGME49-218280",0.767732659949788,0.00779956213301503,0.741,0.729,1,"MYR1",1
"4665","TGME49-305560",0.767734466511601,0.0170852771694023,0.234,0.227,1,"MYR1",1
"4666","TGME49-222920",0.767804967193367,-0.0115087097595952,0.575,0.607,1,"MYR1",1
"4667","TGME49-247300",0.7678320750951,0.00976963574758333,0.313,0.297,1,"MYR1",1
"4668","TGME49-232630",0.767877126111582,-0.00774147159532834,0.986,0.978,1,"MYR1",1
"4669","TGME49-269420",0.768152268459398,0.00251653744100386,0.011,0.009,1,"MYR1",1
"4670","TGME49-261790",0.768254695365816,0.0118108195887913,0.225,0.214,1,"MYR1",1
"4671","TGME49-260240",0.768278314791519,-0.00537671582626564,0.918,0.908,1,"MYR1",1
"4672","TGME49-255700",0.768301416882952,0.0234279569388745,0.239,0.236,1,"MYR1",1
"4673","TGME49-266970",0.768379227198438,-0.000860495372805081,0.389,0.419,1,"MYR1",1
"4674","TGME49-226000",0.768951954234715,-0.00452714875821436,0.977,0.969,1,"MYR1",1
"4675","TGME49-297830",0.769869817032685,0.00991538211363108,0.189,0.179,1,"MYR1",1
"4676","TGME49-219530",0.769931042731206,0.0205564478711481,0.31,0.306,1,"MYR1",1
"4677","TGME49-262060",0.770047973195386,0.00529966788302551,0.054,0.048,1,"MYR1",1
"4678","TGME49-273960",0.770047973195386,0.00529966788302551,0.054,0.048,1,"MYR1",1
"4679","TGME49-309885",0.770047973195386,0.00529966788302551,0.054,0.048,1,"MYR1",1
"4680","TGME49-237010",0.770090855107726,0.0106764488587955,0.496,0.48,1,"MYR1",1
"4681","TGME49-212140",0.770126447111298,-0.00450602107147535,0.276,0.293,1,"MYR1",1
"4682","TGME49-293040",0.770419985680426,-0.0125009128894256,0.282,0.293,1,"MYR1",1
"4683","TGME49-320450",0.770542752992547,0.00705492087718201,0.358,0.349,1,"MYR1",1
"4684","TGME49-249780",0.771011555936106,0.0120096352262227,0.738,0.773,1,"MYR1",1
"4685","TGME49-254770",0.771151314281564,-0.0141662338774835,0.642,0.694,1,"MYR1",1
"4686","TGME49-249610",0.771193378163502,-0.0101027870800903,0.372,0.38,1,"MYR1",1
"4687","TGME49-205440",0.771242046037903,0.0037234166342095,0.924,0.926,1,"MYR1",1
"4688","TGME49-313690",0.771255047334177,0.00778264935431452,0.175,0.166,1,"MYR1",1
"4689","TGME49-308000",0.771545098832621,0.0137405678698117,0.366,0.358,1,"MYR1",1
"4690","TGME49-318550",0.771600310091721,-0.0099191688717134,0.549,0.585,1,"MYR1",1
"4691","TGME49-297330",0.77207849345599,-0.0133774460813887,0.082,0.087,1,"MYR1",1
"4692","TGME49-217530",0.772152547946209,-0.0145985349542191,0.524,0.533,1,"MYR1",1
"4693","TGME49-318260",0.772182927391415,0.0165308476848208,0.239,0.231,1,"MYR1",1
"4694","TGME49-218420",0.772186266109713,0.0150579193579038,0.572,0.59,1,"MYR1",1
