"target","gene","avg_log2FC","pct.1","pct.2","p_val","p_val_bh","Naor_2018_significant_genes_avg_log2FC"
"MYR1","ADCK2",-0.0903220091129173,0.158,0.231,0.0258103474113229,0.0694854002728619,-1.07738253131236
"MYR1","DECR2",-0.11940184405573,0.141,0.21,0.0258121024418846,0.0694854002728619,NA
"MYR1","GEMIN7",-0.108341069794375,0.293,0.384,0.0258420513071561,0.0695564738106833,NA
"MYR1","SMAD5",-0.115653589624505,0.685,0.777,0.0258571298384971,0.0695875083385161,NA
"MYR1","ATXN1L",-0.105842235890272,0.152,0.223,0.0258910861290011,0.069669331788672,NA
"MYR1","SAMD4B",-0.148575851744345,0.423,0.498,0.0259010540498886,0.0696865922585218,NA
"MYR1","IP6K1",-0.137451050886743,0.361,0.45,0.0259152785602961,0.0697152987443028,0.641476753677994
"MYR1","IP6K1",-0.137451050886743,0.361,0.45,0.0259152785602961,0.0697152987443028,0.641476753677994
"MYR1","SPR",-0.117898253465342,0.268,0.349,0.0259220329430041,0.0697239045460503,NA
"MYR1","SLC35D1",-0.14945713320025,0.265,0.341,0.0259809151759773,0.0698726998787838,NA
"MYR1","ANLN",-0.00326608761246133,0.045,0.092,0.0260076777941231,0.0699315854445765,NA
"MYR1","C18orf54",-0.0571979817423782,0.042,0.087,0.026009942595112,0.0699315854445765,NA
"MYR1","NCAPG2",-0.0909015210873249,0.096,0.157,0.0260481730405325,0.0700247733376123,NA
"MYR1","C2orf69",-0.109101305228183,0.265,0.354,0.0260532316213237,0.0700287726597832,NA
"MYR1","RPL17",-0.117449816936563,0.924,0.952,0.0260616597249424,0.0700418266227004,NA
"MYR1","SREK1",-0.11766215248439,0.71,0.782,0.0260802781900331,0.0700822602883995,NA
"MYR1","SLC1A1",-0.123719492194063,0.158,0.227,0.0261062605140477,0.0701414608421204,NA
"MYR1","SKA1",-0.0393810446905439,0.003,0.022,0.0261094622480995,0.0701414608421204,NA
"MYR1","KCTD15",-0.116031894808043,0.208,0.288,0.0261154963986942,0.0701480618921781,-1.38979154811973
"MYR1","DCXR",-0.106402614627513,0.563,0.686,0.0261955641132252,0.0703458419653424,NA
"MYR1","GLIS3",-0.181709196499241,0.834,0.86,0.0261963022728517,0.0703458419653424,NA
"MYR1","UBN1",-0.0846105523660416,0.448,0.555,0.026213950825635,0.0703835966102858,NA
"MYR1","NCOA1",0.189646848434244,0.679,0.646,0.0262643380569018,0.0705092311613827,NA
"MYR1","MT-ATP6",-0.0592218833665212,1,1,0.0262697464280788,0.0705140976185401,NA
"MYR1","TMEM79",-0.0591907306215798,0.039,0.083,0.026289058097388,0.0705273212514194,NA
"MYR1","PFN4",-0.0591907306215798,0.039,0.083,0.026289058097388,0.0705273212514194,NA
"MYR1","AGFG2",-0.0591907306215798,0.039,0.083,0.026289058097388,0.0705273212514194,NA
"MYR1","WASF3-AS1",-0.0591907306215798,0.039,0.083,0.026289058097388,0.0705273212514194,NA
"MYR1","SYNGR2",-0.0905333542941619,0.27,0.362,0.0263173749515888,0.0705936315381765,NA
"MYR1","PPP1R8",-0.0947309354965501,0.434,0.546,0.0263213643972394,0.0705946768591714,NA
"MYR1","PSMB5",-0.0862534724813235,1,1,0.02633782175883,0.0706291566405599,NA
"MYR1","AC004057.1",-0.0938788887119782,0.118,0.183,0.0264307860807849,0.070868764811358,NA
"MYR1","AL049869.3",-0.0955142984847766,0.118,0.183,0.0264689558641364,0.0709614071704142,NA
"MYR1","LAMTOR5-AS1",-0.131118358224699,0.172,0.24,0.0264915520269269,0.0710093173031211,NA
"MYR1","ZNF460",-0.0872352038895551,0.107,0.17,0.026494068365047,0.0710093173031211,NA
"MYR1","ZNF582",-0.0971396932985447,0.118,0.183,0.0265050795324259,0.0710291219883034,NA
"MYR1","NME2",-0.0961095647000554,0.254,0.345,0.0265226757040719,0.0710665655461884,NA
"MYR1","TM2D2",0.153213175176415,0.921,0.873,0.0265374402318128,0.0710964126210492,NA
"MYR1","GGPS1",0.158239739642632,0.589,0.528,0.0265459081539457,0.0711093846205475,NA
"MYR1","MLXIP",-0.141250635349884,0.315,0.402,0.0266758783157207,0.0714477806131655,NA
"MYR1","XKR6",-0.136798458808621,0.451,0.555,0.0267078154649218,0.0715235516977443,NA
"MYR1","KIAA0930",-0.0879231940198523,0.344,0.454,0.0267461625700926,0.0716164656147031,NA
"MYR1","GTF2I",-0.118189736452674,0.563,0.664,0.026777119427297,0.071689568476276,NA
"MYR1","PXMP4",-0.106261512858034,0.149,0.218,0.0267835058269735,0.0716968786203628,NA
"MYR1","AC008124.1",-0.0962475804961992,0.169,0.245,0.0268107985081987,0.0717601432433855,NA
"MYR1","FAM214A",-0.178514937723954,0.341,0.428,0.026846138398673,0.0718449263286541,NA
"MYR1","PSME1",-0.133316079244215,0.98,0.987,0.0268779301466873,0.0719201921280782,NA
"MYR1","COPS7B",0.108700278841317,0.254,0.175,0.0269039929289565,0.0719801098676353,NA
"MYR1","ATP6V0D1",0.190794014265326,0.651,0.616,0.0269131488361861,0.071994784043984,0.593335681746161
"MYR1","ZNF783",-0.0684041498852943,0.062,0.114,0.0269202788091092,0.0720040354235462,NA
"MYR1","ZNF826P",-0.0771797922502872,0.065,0.118,0.0269702145602977,0.0721277618630844,NA
"MYR1","DENND1B",0.20680826315874,0.417,0.345,0.0269823207083091,0.0721502988015611,NA
"MYR1","ZNF93",-0.115895900554194,0.141,0.21,0.0270032826244844,0.0721965065506154,NA
"MYR1","AP006222.1",0.0377383610445668,0.031,0.004,0.0270423600076369,0.0722714257440404,NA
"MYR1","AP001830.1",0.0377383610445668,0.031,0.004,0.0270423600076369,0.0722714257440404,NA
"MYR1","RPL34P34",0.0377383610445668,0.031,0.004,0.0270423600076369,0.0722714257440404,NA
"MYR1","PDIK1L",-0.0966034751021138,0.09,0.148,0.0270549213156597,0.072295144014362,NA
"MYR1","PLA2G6",0.0570656653109913,0.068,0.026,0.0270770444434292,0.0723444030763066,NA
"MYR1","STK32B",-0.10463332454013,0.468,0.572,0.0270845033492882,0.0723544742109917,NA
"MYR1","EFCAB5",-0.0702290020740279,0.062,0.114,0.0270888417584611,0.0723562075354373,NA
"MYR1","AC097534.2",0.0832255511174544,0.132,0.074,0.0271306125114912,0.0724579112028944,NA
"MYR1","ZBTB38",0.10545245089597,0.772,0.76,0.0271698771023085,0.0725528948602087,NA
"MYR1","AC016876.1",-0.110277972988066,0.223,0.306,0.0271860273702045,0.072585264011312,NA
"MYR1","TNFAIP1",-0.094534260399832,0.296,0.393,0.0271894013271683,0.072585264011312,NA
"MYR1","TPRG1L",0.170989579658013,0.403,0.332,0.0272925353023568,0.0728506750802395,NA
"MYR1","AC239868.1",-0.0572767018227653,0.037,0.079,0.0273262613483141,0.07289109239687,NA
"MYR1","SENCR",-0.0572767018227653,0.037,0.079,0.0273262613483141,0.07289109239687,NA
"MYR1","AP001029.2",-0.0572767018227653,0.037,0.079,0.0273262613483141,0.07289109239687,NA
"MYR1","ZNF418",-0.0572767018227653,0.037,0.079,0.0273262613483141,0.07289109239687,-1.68805599368526
"MYR1","LINC00106",-0.0572767018227653,0.037,0.079,0.0273262613483141,0.07289109239687,NA
"MYR1","ZNF546",-0.0964185260548906,0.132,0.201,0.0273602505587802,0.0729718310496719,NA
"MYR1","TPK1",-0.173039807657803,0.279,0.354,0.0273881865042285,0.0730364054302998,NA
"MYR1","METTL18",-0.0925186604915101,0.177,0.253,0.0274008397055799,0.0730602131157209,NA
"MYR1","MET",-0.0553710433469145,0.321,0.415,0.0274313990656282,0.0731317519135446,NA
"MYR1","AC025171.1",0.1471385052796,0.338,0.253,0.0274579859674903,0.0731926821813855,NA
"MYR1","INO80B",-0.0697046716881403,0.082,0.14,0.0275031815415393,0.0733031928800117,NA
"MYR1","ZNF232",-0.0995197241504876,0.104,0.166,0.0275146068365361,0.0733236791237002,-2.18947779886371
"MYR1","AC007376.2",-0.0414851379461745,0.014,0.044,0.0275516670709638,0.0734124650718303,NA
"MYR1","NDUFS1",-0.105167694765345,0.623,0.707,0.0275765419994876,0.0734687630963118,NA
"MYR1","TBK1",0.189191332446387,0.515,0.459,0.0276330344681144,0.0736092690782656,NA
"MYR1","SLC16A4",-0.110934305715578,0.361,0.459,0.0276805081529553,0.0737257157935088,NA
"MYR1","VPS4A",-0.11393628731292,0.439,0.546,0.0277008022545708,0.0737697491871791,NA
"MYR1","ZNF614",-0.0769527034664261,0.093,0.153,0.0277847192586856,0.0739831811788301,NA
"MYR1","JADE2",0.0757112672420766,0.115,0.061,0.0277952888611945,0.0740012774717466,NA
"MYR1","UBP1",-0.0931421543797711,0.363,0.467,0.0278173171157823,0.0740498718552473,NA
"MYR1","ZNF205",0.169882814704137,0.324,0.253,0.0278587761490545,0.0741501708820722,NA
"MYR1","KIF3B",-0.074144052077411,0.27,0.367,0.0278727325916268,0.0741772504891292,NA
"MYR1","TMEM50B",-0.125165072999785,0.715,0.825,0.0279680523956091,0.0744164758438295,NA
"MYR1","THAP9",-0.0726624028022826,0.11,0.175,0.0279754202989809,0.0744164758438295,NA
"MYR1","FAXC",-0.0966034751021138,0.09,0.148,0.0279756011323711,0.0744164758438295,-1.96152585218536
"MYR1","AL022068.1",-0.0892239447365162,0.093,0.153,0.027977802070091,0.0744164758438295,NA
"MYR1","AL365356.5",-0.0651388195957357,0.031,0.07,0.028009744970073,0.0744913355855846,NA
"MYR1","PRKAR1B",-0.0979067782778763,0.197,0.275,0.0280177986242491,0.0745026506874779,NA
"MYR1","FBXW4",0.125475875617426,0.372,0.284,0.0280308735322246,0.0745273130206692,NA
"MYR1","KCNMB4",0.0456004788175371,0.225,0.323,0.028055482993894,0.0745826320988551,NA
"MYR1","C17orf80",-0.107629918011515,0.163,0.236,0.0281284646098557,0.0747665111769965,NA
"MYR1","PCCA",-0.144395020710909,0.603,0.699,0.0282484252350345,0.0750751954579567,NA
"MYR1","AARS2",-0.0553496787911277,0.034,0.074,0.0282761768463173,0.0751184102049755,0.646663200393329
"MYR1","KIAA0895",-0.0553496787911277,0.034,0.074,0.0282761768463173,0.0751184102049755,NA
"MYR1","NDOR1",-0.0553496787911277,0.034,0.074,0.0282761768463173,0.0751184102049755,-0.641476753677994
"MYR1","NDOR1",-0.0553496787911277,0.034,0.074,0.0282761768463173,0.0751184102049755,-0.641476753677994
"MYR1","ADARB1",0.121310138642199,0.285,0.205,0.0282982061125789,0.0751667506533637,NA
"MYR1","AC016831.5",-0.0867302353716629,0.073,0.127,0.0283180634948553,0.0752093097504885,NA
"MYR1","CDR2",-0.152419439396491,0.51,0.59,0.0283231770675589,0.0752127048709407,NA
"MYR1","COQ6",-0.135672955193318,0.301,0.38,0.0284225356515478,0.0754613555415544,NA
"MYR1","CLDN14",-0.105925611799266,0.023,0.057,0.0284245083568131,0.0754613555415544,NA
"MYR1","CENPBD1",0.102184007183904,0.152,0.092,0.028519031977698,0.0757020487431831,NA
"MYR1","TSPAN6",-0.0692424475212255,0.375,0.493,0.028541131071443,0.0757504562785315,NA
"MYR1","AC009226.1",0.0757112672420766,0.104,0.052,0.0285570451529873,0.0757824374147814,NA
"MYR1","MUL1",-0.117399137376334,0.158,0.227,0.0286038279242628,0.0758963157113675,NA
"MYR1","AL136295.1",-0.066567261389629,0.059,0.109,0.028652893917596,0.0760162205922587,NA
"MYR1","POLR1A",-0.112693094334082,0.268,0.354,0.0286615652198088,0.0760261557807209,NA
"MYR1","LINC00472",0.0809394398922091,0.132,0.074,0.0286643922208276,0.0760261557807209,NA
"MYR1","GHR",0.145581359914305,0.225,0.153,0.0286964511968573,0.0760999421638137,NA
"MYR1","NANOS3",0.0824855469373459,0.149,0.087,0.0287025406657249,0.0760999421638137,NA
"MYR1","AC093535.2",0.142822286530205,0.189,0.122,0.0287038535610489,0.0760999421638137,NA
"MYR1","FCMR",-0.049505735637891,0.017,0.048,0.0287144681362298,0.0761177932711007,NA
"MYR1","CGREF1",0.0540892144338624,0.054,0.017,0.0287227667871135,0.076129501211256,NA
"MYR1","SMCO4",-0.0824548046818683,0.386,0.493,0.0287525865009899,0.0761982397122854,-1.17620705308042
"MYR1","SMCO4",-0.0824548046818683,0.386,0.493,0.0287525865009899,0.0761982397122854,-1.17620705308042
"MYR1","NR2C2",-0.117099197759017,0.341,0.432,0.0287724162978836,0.0762404885850284,NA
"MYR1","SMUG1",-0.103777145220689,0.377,0.467,0.0288666649988433,0.0764798929062842,NA
"MYR1","RABEPK",-0.0995974367223985,0.476,0.581,0.0288859820345632,0.0765207339834958,NA
"MYR1","ZNF317",-0.0799304032663218,0.107,0.17,0.0288914139521298,0.0765247864688301,NA
"MYR1","FBXO10",0.0502368889382558,0.054,0.017,0.0289356513328891,0.0766316081417001,NA
"MYR1","PSMB4",0.131072401282015,0.992,0.974,0.0289564865707091,0.0766764323708042,NA
"MYR1","CROCCP2",-0.0940515115109744,0.301,0.393,0.02907741350902,0.076986250347697,NA
"MYR1","FO393401.1",-0.043506995016448,0.017,0.048,0.0290902016654594,0.0770033250942813,NA
"MYR1","OLFML2B",0.0660861062680153,0.073,0.031,0.0290917156505803,0.0770033250942813,NA
"MYR1","UAP1L1",-0.0534095270136286,0.031,0.07,0.0291001833899571,0.0770049516206245,NA
"MYR1","AP002449.1",-0.0534095270136286,0.031,0.07,0.0291001833899571,0.0770049516206245,NA
"MYR1","TFPT",-0.0958401756599379,0.31,0.402,0.0291095465426284,0.0770193358401895,NA
"MYR1","MIR181A2HG",0.210636896009366,0.546,0.485,0.0291180166842065,0.0770313537291209,NA
"MYR1","ZNF76",-0.0970483863752595,0.234,0.323,0.0291918002798374,0.077216131007269,NA
"MYR1","TIMM13",0.105383759415179,0.989,0.983,0.0291964120589428,0.0772179146173874,NA
"MYR1","METTL5",0.149576760180296,0.946,0.939,0.0292019436329338,0.0772221300681586,NA
"MYR1","DHX8",-0.118312880581543,0.318,0.406,0.0292118822912427,0.0772379969817394,0.685013514531485
"MYR1","DHX8",-0.118312880581543,0.318,0.406,0.0292118822912427,0.0772379969817394,0.685013514531485
"MYR1","SLX4",-0.073638657398598,0.076,0.131,0.0292379611842016,0.0772965296283875,NA
"MYR1","ZNF790-AS1",-0.0737404671471238,0.2,0.284,0.029280556990114,0.0773987064473819,NA
"MYR1","ANKRD40",-0.0833541245206665,0.268,0.358,0.0292853544033093,0.0774009548791507,NA
"MYR1","AL590999.1",0.0585327118363802,0.073,0.031,0.0294094704814869,0.0777080471048827,NA
"MYR1","HOXC6",0.0585327118363802,0.073,0.031,0.0294094704814869,0.0777080471048827,NA
"MYR1","RIPOR2",0.246938432891311,0.524,0.476,0.029427697979549,0.0777457342148641,NA
"MYR1","TIGD7",0.10894350074507,0.189,0.122,0.029494181819837,0.0779108835760807,NA
"MYR1","CUZD1",-0.0514887764864897,0.02,0.052,0.029517150738676,0.0779610563146363,-1.5405683813627
"MYR1","NTPCR",0.158025664126327,0.662,0.585,0.0295650599503749,0.0780770792737413,NA
"MYR1","NAXE",-0.168129893533997,0.746,0.825,0.0296005214717902,0.0781602028521985,NA
"MYR1","BORCS5",-0.109414056092566,0.349,0.441,0.0296185566196193,0.07819729588952,NA
"MYR1","AC112178.1",-0.0613147250989747,0.023,0.057,0.0296281333509961,0.0782120504975616,NA
"MYR1","BLOC1S4",0.144413178140899,0.704,0.694,0.0296356317345208,0.0782202289030251,NA
"MYR1","ALG10",-0.0704093276840231,0.056,0.105,0.0296392086573035,0.0782202289030251,NA
"MYR1","SYNJ1",-0.0859830733885799,0.203,0.284,0.0297418047868979,0.0784580694708487,NA
"MYR1","PTPRB",-0.0514561100906073,0.028,0.066,0.0297493347909454,0.0784580694708487,NA
"MYR1","PPP1R12A-AS1",-0.0514561100906073,0.028,0.066,0.0297493347909454,0.0784580694708487,NA
"MYR1","SUMO2P17",-0.0514561100906073,0.028,0.066,0.0297493347909454,0.0784580694708487,NA
"MYR1","SYN1",-0.0514561100906073,0.028,0.066,0.0297493347909454,0.0784580694708487,NA
"MYR1","ENKD1",-0.0909015210873249,0.101,0.162,0.0297576856882949,0.078469540679461,NA
"MYR1","THY1",-0.0722075499825783,1,1,0.0297914653973869,0.0785480543033282,NA
"MYR1","ZNF468",-0.0722360114763212,0.056,0.105,0.0298250685962039,0.0786260814948454,-1.88981708224958
"MYR1","AC073342.1",-0.0645824389328859,0.059,0.109,0.0298426484359731,0.0786618519459502,NA
"MYR1","DPH6-DT",0.210427612620171,0.321,0.253,0.0298885109307303,0.0787721526491806,NA
"MYR1","UNC119B",-0.109931426107759,0.206,0.284,0.029916809389205,0.0788361393350844,NA
"MYR1","AC025034.1",-0.0455148754418566,0.02,0.052,0.0299426678745173,0.0788724861903505,NA
"MYR1","LINC01852",-0.0455148754418566,0.02,0.052,0.0299426678745173,0.0788724861903505,NA
"MYR1","HSP90B2P",-0.0455148754418566,0.02,0.052,0.0299426678745173,0.0788724861903505,NA
"MYR1","AL009174.1",-0.127615664767788,0.482,0.59,0.0299833880937027,0.0789691410026328,NA
"MYR1","TET3",0.122071304677603,0.335,0.245,0.0300544718462532,0.0791457294718507,NA
"MYR1","CKAP2",-0.00417251743193725,0.186,0.258,0.030134762560635,0.0793465129667849,NA
"MYR1","AC008056.1",-0.0749150829145963,0.023,0.057,0.0301607250291322,0.0793534456800727,NA
"MYR1","ZYG11A",-0.0494892897021851,0.025,0.061,0.0301616737595871,0.0793534456800727,-1.76184026280524
"MYR1","GCSHP5",-0.0494892897021851,0.025,0.061,0.0301616737595871,0.0793534456800727,NA
"MYR1","LINC00211",-0.0494892897021851,0.025,0.061,0.0301616737595871,0.0793534456800727,NA
"MYR1","CBARP",-0.0494892897021851,0.025,0.061,0.0301616737595871,0.0793534456800727,NA
"MYR1","AC245060.5",-0.0494892897021851,0.025,0.061,0.0301616737595871,0.0793534456800727,NA
"MYR1","ZNF141",-0.122079307870685,0.208,0.284,0.0301917473473618,0.0794219124385127,NA
"MYR1","AGGF1",-0.113811295942099,0.132,0.197,0.0302126289668947,0.0794661838344652,NA
"MYR1","EVA1A",0.19259369781848,0.786,0.747,0.0302356798249872,0.0795161481893286,NA
"MYR1","AC117382.1",-0.0475089255739444,0.023,0.057,0.0302589329514262,0.0795346379989841,NA
"MYR1","RPS10P3",-0.0475089255739444,0.023,0.057,0.0302589329514262,0.0795346379989841,NA
"MYR1","RYR3",-0.0475089255739444,0.023,0.057,0.0302589329514262,0.0795346379989841,NA
"MYR1","AP000919.3",-0.0475089255739444,0.023,0.057,0.0302589329514262,0.0795346379989841,NA
"MYR1","TCF7L1",0.167676011791587,0.42,0.341,0.0302800601474361,0.0795795040942601,NA
"MYR1","ULK2",0.152911296921809,0.31,0.236,0.0303661418935648,0.0797950433705881,NA
"MYR1","SMIM15",-0.119917421101994,0.823,0.882,0.030387408615564,0.0798402291478866,NA
"MYR1","CDKL5",-0.158175044936845,0.203,0.271,0.0304038838035239,0.0798728151735976,NA
"MYR1","MAFK",0.0908515599124376,0.169,0.105,0.0304457511793683,0.0799720903266263,NA
"MYR1","HAUS4",-0.124402525114096,0.152,0.218,0.0304644336425119,0.0800104470554844,NA
"MYR1","ENDOV",0.167503965396906,0.454,0.389,0.0305150826218331,0.08013273772051,NA
"MYR1","TOP2B",-0.127761881549364,0.563,0.69,0.0305268370228152,0.0801528719847943,NA
"MYR1","RNASEK",-0.103137794427647,0.135,0.201,0.0305851026728159,0.0802951068964648,NA
"MYR1","RASA3",-0.106168960883235,0.299,0.389,0.0306031917084767,0.0803318421355824,NA
"MYR1","CASKIN2",-0.066567261389629,0.056,0.105,0.0306525870761011,0.0804507340938728,NA
"MYR1","BBS2",0.104494167871106,0.225,0.153,0.0306598942259432,0.080459144341626,NA
"MYR1","ZNF829",-0.0742616531796297,0.054,0.1,0.0306792188505244,0.0804990849448266,NA
"MYR1","GFM1",-0.115022926074333,0.425,0.52,0.0306910549701701,0.0805133104977663,NA
"MYR1","ERGIC3",0.10828574703348,0.961,0.952,0.030697800036801,0.0805133104977663,NA
"MYR1","PHAX",-0.124437804006867,0.696,0.782,0.0306985368243492,0.0805133104977663,NA
"MYR1","GCNT4",-0.0884655997968022,0.07,0.122,0.0307010624599611,0.0805133104977663,NA
"MYR1","AIFM2",0.172735029183927,0.532,0.493,0.0307261291604961,0.0805682736952119,NA
"MYR1","ATG4C",0.419860037792414,0.499,0.472,0.0307429985887842,0.0806017306583753,NA
"MYR1","SHC1",0.145864602290966,0.439,0.354,0.0307973204750869,0.0807333580854069,0.584338190813509
"MYR1","SHC1",0.145864602290966,0.439,0.354,0.0307973204750869,0.0807333580854069,0.584338190813509
"MYR1","CPE",0.114120192179071,0.085,0.039,0.0308276972568204,0.0807877475569254,NA
"MYR1","PABPN1",-0.0986477745657451,0.434,0.541,0.0308303981056208,0.0807877475569254,NA
"MYR1","SPRYD3",0.124056434249624,0.315,0.236,0.0308304269397802,0.0807877475569254,NA
"MYR1","MGC27382",-0.0187772070306281,0,0.013,0.0309108928380971,0.0808163195963727,NA
"MYR1","AL590666.4",-0.0187772070306281,0,0.013,0.0309108928380971,0.0808163195963727,NA
"MYR1","NPTX2",-0.0187772070306281,0,0.013,0.0309108928380971,0.0808163195963727,-2.21702923656935
"MYR1","TPD52",-0.0187772070306281,0,0.013,0.0309108928380971,0.0808163195963727,NA
"MYR1","RASEF",-0.0187772070306281,0,0.013,0.0309108928380971,0.0808163195963727,-2.03562390973072
"MYR1","LINC01435",-0.0187772070306281,0,0.013,0.0309108928380971,0.0808163195963727,NA
"MYR1","AL049775.2",-0.0187772070306281,0,0.013,0.0309108928380971,0.0808163195963727,NA
"MYR1","KCNAB3",-0.0187772070306281,0,0.013,0.0309108928380971,0.0808163195963727,-2.37550913509221
"MYR1","AC006305.1",-0.0187772070306281,0,0.013,0.0309108928380971,0.0808163195963727,NA
"MYR1","IL12RB1",-0.0187772070306281,0,0.013,0.0309108928380971,0.0808163195963727,NA
"MYR1","EDA",-0.0187772070306281,0,0.013,0.0309108928380971,0.0808163195963727,NA
"MYR1","LPAR4",-0.0187772070306281,0,0.013,0.0309108928380971,0.0808163195963727,NA
"MYR1","SCN11A",-0.0434392612648973,0,0.013,0.0309113871445817,0.0808163195963727,NA
"MYR1","EPHA5",-0.0249823565573364,0,0.013,0.0309113871445817,0.0808163195963727,NA
"MYR1","AC116634.1",-0.0249823565573364,0,0.013,0.0309113871445817,0.0808163195963727,NA
"MYR1","RELN",-0.0249823565573364,0,0.013,0.0309113871445817,0.0808163195963727,-Inf
"MYR1","AL162726.3",-0.0249823565573364,0,0.013,0.0309113871445817,0.0808163195963727,NA
"MYR1","ITGA8",-0.135492313480081,0.338,0.437,0.0309366668968607,0.080871630833689,NA
"MYR1","ELAC2",-0.108499555463093,0.203,0.279,0.0309627762087981,0.0809290955925283,NA
"MYR1","FREM3",-0.0455312761335017,0.025,0.061,0.030970534928724,0.080938587484969,NA
"MYR1","EMC10",0.159365588672591,0.659,0.598,0.030987386890176,0.0809718380150888,NA
"MYR1","IRS1",0.20109840962457,0.417,0.354,0.0310037267187457,0.0810037416308715,NA
"MYR1","ACO1",0.15995249531662,0.617,0.572,0.0310135107701,0.0810185106850181,NA
"MYR1","THNSL2",0.112182701702807,0.208,0.14,0.0311079443424144,0.0812543815262504,NA
