"target","gene","avg_log2FC","pct.1","pct.2","p_val","p_val_bh"
"GRA3","TGME49_269960",0.00173877471124486,0.015,0.014,0.725273364029559,1
"GRA3","TGME49_265170",-0.00533417667752799,0.073,0.076,0.725476115778456,1
"GRA3","TGME49_306000",0.00236826456411199,0.062,0.06,0.725504818877785,1
"GRA3","TGME49_285970",-0.00990656711725588,0.113,0.116,0.725763908342739,1
"GRA3","TGME49_315660",0.00398458537574339,0.062,0.06,0.726008909278743,1
"GRA3","TGME49_297510",0.00176132380544569,0.139,0.144,0.726395768231353,1
"GRA3","TGME49_286530",0.000846122958401807,0.994,0.99,0.726544597697604,1
"GRA3","TGME49_308850",-0.00195312763883254,0.097,0.094,0.726556885322443,1
"GRA3","TGME49_289780",-0.00431955680133653,0.112,0.115,0.726714577347005,1
"GRA3","TGME49_226900",-0.0082107842558756,0.156,0.159,0.726933179896757,1
"GRA3","TGME49_310160",0.00146763023007823,0.013,0.012,0.727078512364714,1
"GRA3","TGME49_304770",0.0214104219028186,0.794,0.795,0.727289785564152,1
"GRA3","TGME49_226690",0.000372500007323084,0.08,0.077,0.727796425836367,1
"GRA3","TGME49_227260",-0.00647991023793018,0.104,0.107,0.727846226080252,1
"GRA3","TGME49_294780",-0.00456100772972465,0.063,0.065,0.727997869086335,1
"GRA3","TGME49_267480",0.00353028377224029,0.186,0.182,0.728374400594936,1
"GRA3","TGME49_259660",-0.0056494180372626,0.498,0.503,0.728549246304952,1
"GRA3","TGME49_220200",-0.0153522779060384,0.204,0.206,0.728693369951009,1
"GRA3","TGME49_248340",0.00354295122062132,0.935,0.95,0.729894000072696,1
"GRA3","TGME49_261460",-0.0109499630247126,0.246,0.25,0.730082582154009,1
"GRA3","TGME49_293660",-0.0011418740282193,0.226,0.231,0.730859181329502,1
"GRA3","TGME49_208070",0.0037273780954829,0.192,0.188,0.730889393642508,1
"GRA3","TGME49_269190",0.0164048368967984,0.69,0.699,0.730899627961867,1
"GRA3","TGME49_307260",0.00183096888094585,0.018,0.017,0.730920395414268,1
"GRA3","TGME49_294190",0.00198731875999394,0.025,0.024,0.731309960108546,1
"GRA3","TGME49_203520",-0.00369535847636622,0.048,0.05,0.731535660229115,1
"GRA3","TGME49_254400",0.00125313538886401,0.165,0.16,0.73157469991109,1
"GRA3","TGME49_308090",-0.0543008734786593,0.198,0.2,0.731885490210533,1
"GRA3","TGME49_266920",-0.0170450212004214,0.698,0.686,0.731905925867913,1
"GRA3","TGME49_228010",0.00191119593742817,0.181,0.177,0.731991632717667,1
"GRA3","TGME49_219100",0.00522084830437292,0.192,0.188,0.732153805752415,1
"GRA3","TGME49_296121",-0.000344070144360276,0.126,0.123,0.732653659037827,1
"GRA3","TGME49_308990",0.00175939733090025,0.146,0.142,0.732696569489934,1
"GRA3","TGME49_315820",-0.0089287558761223,0.106,0.109,0.73276768639044,1
"GRA3","TGME49_248440",0.0020814009730331,0.03,0.029,0.732890124661262,1
"GRA3","TGME49_255920",-0.000889832888441614,0.003,0.004,0.732910064485246,1
"GRA3","TGME49_249450",-0.00520885050376743,0.07,0.073,0.732959278749073,1
"GRA3","TGME49_238950",0.00717662225827354,0.454,0.464,0.733065789765509,1
"GRA3","TGME49_244165",0.0019078841559545,0.033,0.031,0.733368098388297,1
"GRA3","TGME49_268910",0.000166387227852782,0.179,0.184,0.733397345810783,1
"GRA3","TGME49_254370",0.00999663629218539,0.325,0.318,0.733641389885168,1
"GRA3","TGME49_202440",-0.00686157608384649,0.122,0.125,0.733720666154398,1
"GRA3","TGME49_251880",-0.0139045142787577,0.434,0.436,0.733767452895886,1
"GRA3","TGME49_289550",0.00951131812992861,0.186,0.183,0.734843715627708,1
"GRA3","TGME49_309380",0.00176883765930741,0.174,0.178,0.735028045355291,1
"GRA3","TGME49_272460",-0.00767709339097039,0.229,0.233,0.735102699675343,1
"GRA3","TGME49_217692",-0.00145969782889325,0.01,0.011,0.735103419125582,1
"GRA3","TGME49_262010",-0.0132384577047394,0.192,0.196,0.735188673321586,1
"GRA3","TGME49_228760",0.00637803774371659,0.663,0.656,0.73538708365075,1
"GRA3","TGME49_255420",-0.00329249589908864,0.413,0.401,0.736342922347153,1
"GRA3","TGME49_251520",0.00266935579362521,0.231,0.226,0.73646342638702,1
"GRA3","TGME49_247630",-0.00591154925456969,0.113,0.117,0.737112492766692,1
"GRA3","TGME49_227115",0.00788357252279495,0.083,0.081,0.738053433718218,1
"GRA3","TGME49_258410",0.0863426772020874,0.64,0.649,0.738101927508048,1
"GRA3","TGME49_240490",-0.00159717063713162,0.012,0.013,0.738208197637501,1
"GRA3","TGME49_300310",0.0233571324156734,0.531,0.537,0.738283183658365,1
"GRA3","TGME49_232050",-0.00135648763272778,0.43,0.422,0.738911605492245,1
"GRA3","TGME49_312160",0.00288131778283862,0.99,0.984,0.73946785800531,1
"GRA3","TGME49_202590",-0.006507189352017,0.141,0.137,0.739628473262291,1
"GRA3","TGME49_320230",0.00167664594756995,0.034,0.033,0.740058918030922,1
"GRA3","TGME49_295090",-0.00755784317948344,0.239,0.243,0.740342402056331,1
"GRA3","TGME49_208540",0.00342005295042752,0.055,0.053,0.740484458514023,1
"GRA3","TGME49_315670",0.0101579350220087,0.215,0.212,0.740512835338017,1
"GRA3","TGME49_312600",-0.00717214393031962,0.784,0.791,0.740563518122617,1
"GRA3","TGME49_213388",-0.00425602447920942,0.077,0.08,0.740664503171985,1
"GRA3","TGME49_230980",-0.00129098523191774,0.074,0.071,0.74098895239881,1
"GRA3","TGME49_257960",-0.00319302875323579,0.028,0.029,0.741529966808831,1
"GRA3","TGME49_263180",-0.000833388500944027,0.075,0.072,0.741551722214095,1
"GRA3","TGME49_316230",-0.000125737944811327,0.103,0.1,0.741709961812284,1
"GRA3","TGME49_258010",0.000826210264411015,0.054,0.056,0.742211937839925,1
"GRA3","TGME49_277685",-0.0202300367310994,0.118,0.121,0.74228102983136,1
"GRA3","TGME49_315940",-0.0036287614603622,0.115,0.118,0.742348509649087,1
"GRA3","TGME49_306980",-0.000428500345108634,0.093,0.09,0.742621832966621,1
"GRA3","TGME49_225960",-0.00207396240247064,0.033,0.035,0.742624458475369,1
"GRA3","TGME49_315120",-0.0134002381123908,0.229,0.231,0.743162119736754,1
"GRA3","TGME49_244500",-0.0492886916091831,0.243,0.244,0.743164730181192,1
"GRA3","TGME49_313410",-0.00651169766291299,0.2,0.204,0.743171792562268,1
"GRA3","TGME49_211860",0.00596171587429106,0.246,0.242,0.743199546132148,1
"GRA3","TGME49_258750",0.00287101306130728,0.029,0.028,0.743206492158872,1
"GRA3","TGME49_229460",-0.00487245830299275,0.052,0.054,0.743610157272145,1
"GRA3","TGME49_216810",-0.0176621703498561,0.33,0.331,0.74361965215875,1
"GRA3","TGME49_273310",0.0248731737570499,0.29,0.289,0.743987536343624,1
"GRA3","TGME49_300611",-0.00465475688678682,0.054,0.056,0.744163993856644,1
"GRA3","TGME49_251760",0.0162620252043879,0.574,0.574,0.744209775219592,1
"GRA3","TGME49_281570",-0.0114440853418449,0.187,0.189,0.744286840985888,1
"GRA3","TGME49_318730",-0.00666660454029544,0.232,0.227,0.744472643908033,1
"GRA3","TGME49_258170",-0.0110041454224301,0.166,0.168,0.744496102462444,1
"GRA3","TGME49_247270",0.00143651415875115,0.012,0.011,0.744570514758675,1
"GRA3","TGME49_205370",-0.0015225868623498,0.091,0.088,0.744613056282651,1
"GRA3","TGME49_249910",0.000281644175870288,0.268,0.275,0.74490850941097,1
"GRA3","TGME49_255330",0.00128037611461337,0.041,0.039,0.744934023697827,1
"GRA3","TGME49_263470",-0.00681915758879459,0.083,0.086,0.744961617782974,1
"GRA3","TGME49_294350",0.0038821016193793,0.334,0.329,0.745019154362382,1
"GRA3","TGME49_260270",-0.00259227203731764,0.073,0.076,0.745142688051166,1
"GRA3","TGME49_225850",-0.0012590886122848,0.213,0.207,0.745658417954902,1
"GRA3","TGME49_309195",-0.000627945596880435,0.016,0.018,0.745994822119953,1
"GRA3","TGME49_316150",-0.00504978995759296,0.044,0.046,0.746123345207935,1
"GRA3","TGME49_291040",0.000273325181697687,0.001,0.001,0.746157016174978,1
"GRA3","TGME49_294898",-0.0127360484407431,0.303,0.293,0.746164217612731,1
"GRA3","TGME49_225420",0.00225185854412135,0.424,0.416,0.746400609880844,1
"GRA3","TGME49_212920",-0.00574945992218745,0.304,0.309,0.746579916327387,1
"GRA3","TGME49_270170",-0.00183655093149314,0.018,0.019,0.746798074946251,1
"GRA3","TGME49_258826",-0.00336206530738203,0.06,0.062,0.746861393380674,1
"GRA3","TGME49_269420",-0.00434708850012849,0.055,0.058,0.747026353803881,1
"GRA3","TGME49_251770",-0.0066222876623081,0.211,0.215,0.747082944688202,1
"GRA3","TGME49_261790",-0.00404340764965486,0.117,0.12,0.747127060011661,1
"GRA3","TGME49_206590",-0.0106568868334929,0.243,0.246,0.747243819087869,1
"GRA3","TGME49_214920",-0.00080683307982049,0.175,0.179,0.747321025958552,1
"GRA3","TGME49_292320",-0.00245053480485272,0.024,0.026,0.747457460401148,1
"GRA3","TGME49_243310",-0.00311856142494576,0.124,0.127,0.74839722978174,1
"GRA3","TGME49_258390",0.00329432450217815,0.523,0.516,0.748754780745178,1
"GRA3","TGME49_263340",0.00131449444480339,0.011,0.01,0.74879409256922,1
"GRA3","TGME49_265820",0.00252828944860416,0.044,0.042,0.748815387242607,1
"GRA3","TGME49_241140",0.00352698588582337,0.073,0.071,0.748990716382317,1
"GRA3","TGME49_294285",-0.000829849309824911,0.003,0.004,0.749050258883585,1
"GRA3","TGME49_201790",-0.00632373731187552,0.226,0.23,0.749102015299166,1
"GRA3","TGME49_355010",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_301996",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_355240",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_459840",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_460150",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_326500",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_328900",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_329300",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_294025",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_294030",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_294300",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_295015",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_207350",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_209670",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_321390",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_221518",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_297495",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_297660",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_252370",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_253035",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_253460",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_254160",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_254330",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_254335",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_254603",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_320580",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_318500",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_211430",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_211320",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_210815",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_212420",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_279345",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_288265",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_210220",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_220620",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_296340",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_212775",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_212810",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_213340",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_213960",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_284598",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_283720",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_238210",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_238270",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_243370",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_243470",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_243720",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_244406",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_244490",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_205658",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_204420",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_203682",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_203230",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_202670",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_202100",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_282200",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_263010",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_261300",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_260860",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_260530",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_258760",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_258630",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_258550",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_258225",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_255175",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_229005",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_229970",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_230990",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_231770",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_232070",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_232840",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_273330",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_273080",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_272593",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_272540",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_272510",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_272020",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_271310",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_269600",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_269260",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_269225",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_269160",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_268835",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_268700",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_268620",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_228410",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_228220",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_228065",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_227995",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_227090",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_226450",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_224680",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_223700",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_212145",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_235635",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_236030",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_236230",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_236880",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_215320",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_275400",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_307090",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_307070",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_310515",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_310830",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_311155",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_312635",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_313050",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_313800",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_316190",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_316220",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_216200",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_216190",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_219218",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_218470",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_218340",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_218290",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_218130",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_217930",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_245980",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_246535",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_246635",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_247310",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_247570",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_247970",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_248140",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_248300",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_248350",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_248560",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_251910",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_278680",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_278240",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_200130",-0.00012042529563653,0,0,0.749131727614698,1
"GRA3","TGME49_209755",-0.000180634174091601,0,0,0.749131727805815,1
"GRA3","TGME49_209810",-0.000180634174091601,0,0,0.749131727805815,1
"GRA3","TGME49_202970",-0.000180634174091601,0,0,0.749131727805815,1
"GRA3","TGME49_309185",-0.000180634174091601,0,0,0.749131727805815,1
"GRA3","TGME49_218400",0.00119512921574613,0.022,0.023,0.749171031827363,1
"GRA3","TGME49_311310",-0.0251470785041927,0.346,0.348,0.749261750385185,1
"GRA3","TGME49_298020",0.000741734103662461,0.244,0.239,0.74970906684405,1
"GRA3","TGME49_260810",-0.00311922531794202,0.035,0.037,0.749723285493399,1
"GRA3","TGME49_314362",-0.00174179402371729,0.013,0.014,0.749937959484948,1
"GRA3","TGME49_258420",-0.000427161156469624,0.122,0.118,0.749978793427412,1
"GRA3","TGME49_254280",0.00436545473588154,0.095,0.093,0.750291410353529,1
"GRA3","TGME49_259010",-0.00140117056190148,0.14,0.144,0.750318714944153,1
"GRA3","TGME49_223095",-0.00131435029192167,0.009,0.01,0.750449134995637,1
"GRA3","TGME49_254760",-0.00131435029192167,0.009,0.01,0.750449134995637,1
"GRA3","TGME49_260430",-0.00131435029192167,0.009,0.01,0.750449134995637,1
"GRA3","TGME49_268240",-0.00131435029192167,0.009,0.01,0.750449134995637,1
"GRA3","TGME49_234400",0.0020321030871987,0.011,0.01,0.750985027516042,1
"GRA3","TGME49_206605",-0.00318883634086584,0.024,0.025,0.751173024893523,1
"GRA3","TGME49_295770",0.00787782478240735,0.077,0.074,0.751217018878793,1
"GRA3","TGME49_286550",0.00483504492676523,0.239,0.235,0.751320457513795,1
"GRA3","TGME49_262070",-0.0059972462022852,0.31,0.303,0.751612659748599,1
"GRA3","TGME49_278160",0.000389214479957989,0.232,0.225,0.751789918269869,1
"GRA3","TGME49_306680",-0.00371423973588413,0.061,0.063,0.752022577079053,1
"GRA3","TGME49_214180",-0.00947613549855264,0.421,0.409,0.752147719771453,1
"GRA3","TGME49_245730",-0.00426468599755225,0.182,0.185,0.752186652893933,1
"GRA3","TGME49_293870",0.00921035002014037,1,1,0.752321017369285,1
"GRA3","TGME49_213280",-0.00740688811153101,0.821,0.815,0.752351630330938,1
"GRA3","TGME49_319560",0.17063805041222,0.773,0.788,0.752442195309802,1
"GRA3","TGME49_264890",-0.00194518713070357,0.131,0.128,0.752670558746929,1
"GRA3","TGME49_269910",0.00183365478667848,0.042,0.041,0.752799508939491,1
"GRA3","TGME49_263410",-0.00175183936933013,0.017,0.018,0.752888826822241,1
"GRA3","TGME49_271830",0.00662127762416731,0.184,0.181,0.752963197673215,1
"GRA3","TGME49_243800",-0.00210460489115671,0.179,0.174,0.753261876427067,1
"GRA3","TGME49_200450",0.00156068253438388,0.015,0.014,0.753398818979751,1
"GRA3","TGME49_248790",-0.00296025959542411,0.046,0.048,0.753571582139309,1
"GRA3","TGME49_228490",0.0177151387643008,0.369,0.367,0.753673133972012,1
"GRA3","TGME49_290170",-0.00320225937261709,0.245,0.238,0.753738910357212,1
"GRA3","TGME49_207240",0.0356618991197188,0.608,0.614,0.75411927901679,1
"GRA3","TGME49_235560",-0.00253404346029484,0.025,0.027,0.754289810062153,1
"GRA3","TGME49_260450",-0.00178737179739112,0.045,0.047,0.754631044090097,1
"GRA3","TGME49_311650",0.00497225233271664,0.132,0.129,0.754635934459791,1
"GRA3","TGME49_286928",-0.0112320394821215,0.17,0.173,0.754793100841479,1
"GRA3","TGME49_275460",0.00328178246931277,0.17,0.165,0.754822182997955,1
"GRA3","TGME49_294720",-0.00180107914737587,0.162,0.166,0.755110990788784,1
"GRA3","TGME49_253740",-0.00874490353702101,0.092,0.094,0.755141335529485,1
"GRA3","TGME49_249610",-0.0124782495864571,0.296,0.297,0.755416795028607,1
"GRA3","TGME49_232650",0.00523294406015612,0.127,0.131,0.755618944944854,1
"GRA3","TGME49_269450",-0.00186209301711077,0.019,0.02,0.755668910176684,1
"GRA3","TGME49_272040",0.00257996111883112,0.033,0.031,0.755689305516139,1
"GRA3","TGME49_314720",-0.00341402654790879,0.244,0.239,0.755788641776063,1
"GRA3","TGME49_225410",0.00719052597028852,0.188,0.185,0.755838525968557,1
"GRA3","TGME49_250880",0.0196246978227554,0.502,0.519,0.755853227841951,1
"GRA3","TGME49_295310",-0.0024853933237271,0.365,0.357,0.755915417396701,1
"GRA3","TGME49_209050",0.0133252141006918,0.175,0.173,0.756019228327198,1
"GRA3","TGME49_211600",-0.0101353838135982,0.159,0.161,0.756188062320123,1
"GRA3","TGME49_255245",-0.00147832270553068,0.012,0.013,0.756364518928706,1
"GRA3","TGME49_319935",0.00122349927609744,0.01,0.009,0.756577040508346,1
"GRA3","TGME49_216850",-0.00193959428290287,0.026,0.028,0.756764274937475,1
"GRA3","TGME49_217030",-0.00815672286191449,0.308,0.299,0.757009834935906,1
"GRA3","TGME49_320130",-0.00117582441938829,0.289,0.283,0.757113631889768,1
"GRA3","TGME49_201200",0.00140813151717602,0.013,0.012,0.757656188373807,1
"GRA3","TGME49_248460",0.00655981203137701,0.518,0.53,0.757692571474274,1
"GRA3","TGME49_285980",0.00657950192345202,0.586,0.588,0.758583423926313,1
"GRA3","TGME49_224235",0.00323580456530836,0.165,0.161,0.758685501218894,1
"GRA3","TGME49_275630",-0.00550345528310076,0.198,0.202,0.758876050169571,1
"GRA3","TGME49_254770",0.00699910207402465,0.334,0.333,0.758876236443198,1
"GRA3","TGME49_260830",-0.00209889108941827,0.035,0.037,0.758891427208289,1
"GRA3","TGME49_312840",-0.0038968256277761,0.15,0.153,0.758962910523152,1
"GRA3","TGME49_253360",-0.0113860930527431,0.338,0.34,0.759069124598804,1
"GRA3","TGME49_316260",-0.0191300775683031,0.294,0.296,0.759105436715897,1
"GRA3","TGME49_230430",-0.00458593462783956,0.056,0.058,0.759109158334724,1
"GRA3","TGME49_309080",1.18734608753474e-05,0.042,0.041,0.759712105042218,1
"GRA3","TGME49_264780",-0.00494525767237217,0.075,0.077,0.760880378569931,1
"GRA3","TGME49_265460",-0.00489995627130241,0.178,0.181,0.761296713899704,1
"GRA3","TGME49_297940",0.0357487246070103,0.347,0.347,0.76135453167317,1
"GRA3","TGME49_305990",-0.00319384511760966,0.05,0.052,0.761403034648751,1
"GRA3","TGME49_246950",-0.000141216866278215,0.233,0.239,0.761547501584789,1
"GRA3","TGME49_224200",0.00870373706101385,0.09,0.087,0.761635315548758,1
"GRA3","TGME49_285840",0.00945778075514961,0.131,0.129,0.761685843313348,1
"GRA3","TGME49_272720",0.00128175814395601,0.025,0.024,0.761797986170642,1
"GRA3","TGME49_213890",0.00324947834134383,0.049,0.047,0.761916404549575,1
"GRA3","TGME49_269730",-0.0073170552703809,0.173,0.176,0.761949235475011,1
"GRA3","TGME49_249590",0.0210239959925898,0.697,0.71,0.762356741105163,1
"GRA3","TGME49_286210",-0.00243351697010867,0.053,0.055,0.762391452730646,1
"GRA3","TGME49_318150",-0.0222089444697427,0.263,0.264,0.762673411148828,1
"GRA3","TGME49_237600",-0.0018641847971434,0.129,0.132,0.762965574391627,1
"GRA3","TGME49_236840",0.00524756362390955,0.321,0.319,0.76313662017757,1
"GRA3","TGME49_243265",-0.000905765607308123,0.042,0.043,0.763268322857139,1
"GRA3","TGME49_251530",-0.00235575263155086,0.036,0.038,0.763381122758522,1
"GRA3","TGME49_257780",0.00122657964506353,0.011,0.011,0.763476061914892,1
"GRA3","TGME49_252630",-0.00356407987498653,0.693,0.682,0.763514756972946,1
"GRA3","TGME49_312470",0.00238613412598238,0.285,0.281,0.763720500038124,1
"GRA3","TGME49_245770",0.00151709040287226,0.043,0.041,0.763908501178119,1
"GRA3","TGME49_313890",-0.00258606702660427,0.021,0.022,0.764152203862912,1
"GRA3","TGME49_215910",-0.000822683409888225,0.318,0.313,0.764180443417539,1
"GRA3","TGME49_253990",-0.000643748018659795,0.137,0.134,0.764300421165298,1
"GRA3","TGME49_207065",0.001875504355349,0.154,0.151,0.764684379576832,1
"GRA3","TGME49_285810",-0.000694877138686101,0.061,0.059,0.765017770628046,1
"GRA3","TGME49_250900",-0.00152224385884385,0.028,0.029,0.765082986237997,1
